SunPartnerID,SunUID,SunName,SunPeriode,SunFrankenRegel,SunInfoJaNein,SunInfoTageimVoraus,SunNetzkostenNE5,SunNetzkostenNE6,SunNetzkostenNE7,SunProdukteAnzahl,SunProdukteAuswahl,SunRechtzeitig,SunSAIDItotal,SunSAIDIungeplant,SunSAIFItotal,SunSAIFIungeplant,SunTarifEC2,SunTarifEC3,SunTarifEC4,SunTarifEC6,SunTarifEH2,SunTarifEH4,SunTarifEH7,SunTarifNC2,SunTarifNC3,SunTarifNC4,SunTarifNC6,SunTarifNH2,SunTarifNH4,SunTarifNH7
627,CHE-101.404.866,Jungfraubahn AG,2024,75,Ja,3,23241.34832,3.883704131,8944.553401,1,,1,,,,,20.801722222222224,20.827222222222222,20.681833333333334,20,21,20.682222222222222,20.485769230769233,14.674822222222222,17.319944444444445,16.528016666666666,9.745,20.55,17.060222222222222,14.417846153846153
628,CHE-108.953.967,Kantonales Elektrizitätswerk Nidwalden (EWN),2024,74.56623707819118,Ja,3,11500.72731,7.213583094,11112.87466,5,Nein,1,9.1465050142,1.9353242774,0.2630257768,0.0166188654,6.12,5.500000000000001,5.500000000000001,5.500000000000001,7.44,6.8,6.276923076923077,9.39,10.12088888888889,9.318333333333333,6.838400000000001,14.23,11.883333333333335,9.80923076923077
629,CHE-105.763.927,Kraftwerke Hinterrhein AG,2024,606.24425,Ja,3,9218.459791,7.454912253,9390.79864,1,Nein,1,,,,,0,0,0,0,0,0,0,13.01,12.77,12.145999999999999,8.27,19.17,16.183333333333334,13.742307692307692
800,CHE-101.399.308,Kraftwerke Zervreila AG,2024,,,,7379.897119,NaN,NaN,,,0,,,,,,,,,,,,,,,,,,
633,CHE-102.118.392,Licht- und Kraftgenossenschaft Richigen,2024,74.99995708154506,Ja,14,15197.00469,4.775592233,8583.423934,1,Nein,1,,,,,22.603444444444445,20.654444444444447,20.363666666666667,,22.376,22.36444444444444,21.971538461538458,13.95619111111111,12.922966666666666,11.74191,,17.41912,15.238177777777777,11.940215384615383
632,CHE-108.094.726,Licht- und Wasserwerk Adelboden AG,2024,73.80309317061722,Ja,5,10777.43406,4.350982021,11359.13221,3,Nein,0,,,,,17.58,17.346666666666668,0,,19.092,18.33911111111111,18.058153846153846,12.53,12.32,11.815999999999999,,17.81,15.25,13.157692307692308
635,CHE-107.189.904,Licht- und Wasserwerk AG Kandersteg,2024,74.187528774543,Ja,5,9776.092781,7.031906766,9138.960009,1,,1,,,,,16.2,14.2,14.2,,16.2,16.2,16.2,11.19,11.93,11.446,,13.83,12.55,11.503846153846155
636,CHE-105.705.864,Localnet AG,2024,74.29008509417726,Ja,7,23660.75389,9.84164315,13096.52026,3,Nein,0,6.5172444523,0.0534711701,0.139114161,0.0004455931,25.783863888888888,25.069138888888887,23.898758333333333,0,25.7984,25.75188888888889,24.17044230769231,11.198155555555555,11.576277777777777,10.753116666666667,7.46335,15.8504,13.432444444444444,10.906307692307692
10773,CHE-228.489.784,LST Energie AG,2024,NaN,Ja,30,NaN,NaN,NaN,2,Nein,0,,,,,10,9.2,9.2,9.2,10,10,10,11.290000000000001,10.83,10.134,7.398000000000001,16.13,13.783333333333331,11.865384615384615
637,CHE-100.009.444,"Martin Zeller AG, Elektrizitätswerk",2024,68.41684713375795,Ja,3,13781.54622,13.5235249,5477.345179,1,Nein,1,,,,,17.73,17.73,17.73,17.73,17.73,17.73,17.73,11.65,11.07,10.626,8.65,18.25,15.05,12.434615384615384
858,CHE-168.775.600,Media Mesolcina Energia,2024,37.59464559386973,Ja,7,0,0,10637.47296,1,,0,,,,,17.4,17.296,17.1072,17.296,17.400000000000002,17.400000000000002,17.400000000000002,10.083333333333332,13.25,10.846,13.334,14.450000000000001,12.13888888888889,10.25
10839,CHE-264.518.200,Monthey Energies SA,2024,46.61909016690856,Ja,10,10494.50979,8.159162403,15466.93645,2,Nein,0,,,,,15.61,17.512666666666668,16.3012,17.512666666666668,15.61,15.61,14.781923076923077,10.75,11.996266666666667,10.646719999999998,6.938866666666667,12.95,11.883333333333335,10.339384615384617
702,CHE-108.962.676,Municipalité de La Neuveville,2024,74.56913060130218,Ja,5,23.08415385,14.41777925,20.60162276,4,Nein,0,,,,,13.700514444444444,13.737744444444445,13.525476666666666,13.696539999999999,15.67008,15.228044444444443,10.687523076923076,10.798438888888889,7.626755555555556,6.786993333333333,3.9305033333333337,16.24,15.663444444444444,9.098115384615385
581,CHE-113.886.762,"Munizipalgemeinde Eisten, Stromversorgung",2024,74.37575757575758,Ja,14,,,5513.013008,1,,0,,,,,11.35,15.685666666666668,15.576649999999999,,11.35,11.35,11.35,10.938,13.27,12.968,,13.005999999999998,12.003333333333332,11.183846153846153
763,CHE-108.957.066,"Munizipalgemeinde Wängi, Elektrititätswerk",2024,0,Ja,3,24912.22936,4.641975457,6243.430999,3,Nein,0,,,,,22.043466666666667,21.588,20.8383,20.9083,19.697714285714284,19.95777777777778,19.154065934065933,9.8503,8.11,7.6345,6.90145,12.985999999999999,10.88,8.634615384615385
421,CHE-175.404.267,Murg Flums Energie,2024,75,Ja,1,46424.1791,5.234243618,14036.89268,3,Ja,1,,,,,11.8,11.8,11.8,11.8,11.8,11.8,11.8,23.7155,17.996666666666666,17.54,9.27211111111111,27.098571428571425,25.01666666666667,22.9771978021978
638,CHE-108.955.771,NetZulg AG,2024,65.37987712760601,Ja,3,17986.12846,8.814141271,15688.24344,2,Nein,1,,,,,15.083616666666666,14.306277777777778,14.059116666666666,14.258299999999998,14.844800000000001,14.832666666666666,14.420115384615384,12.13482222222222,10.4835,9.73095,9.6319,16.6564,14.293555555555557,11.339769230769232
853,CHE-182.207.803,OIKEN SA,2024,33.287608282520786,Ja,2,8467.788721,6.823762864,8747.413212,3,Ja,0,5.7487254936,3.1310954299,0.1580955499,0.0638937823,20.72,19.487166666666667,19.3689,19.256433333333334,22.040000000000003,21.4,20.876923076923074,8.28,8.9,8.4,5.496,11.36,9.866666666666667,8.646153846153846
641,CHE-108.960.648,"Ovra Electrica Medel, Elektrizitätswerk",2024,74.11442786069652,Ja,14,8148.21256,8.287590282,2846.162791,1,Nein,1,,,,,30.613833333333332,30.696666666666665,30.146,30.696666666666665,30.328,30.26888888888889,29.44923076923077,8.939666666666666,8.483333333333333,8.242,10.458,15.458,12.241111111111111,9.391538461538461
654,CHE-106.270.739,"Polit. Gemeinde Münsterlingen, Elektra",2024,74.99993460166469,Ja,3,29247.16736,9.79255583,10441.67683,4,Nein,1,,,,,14,14,14,,14,14,14,9.98,9.326,8.9468,,13.059999999999999,11.566666666666666,10.346153846153845
642,CHE-112.540.640,"Politische Gemeinde Altnau, Elektrizitätsversorgung",2024,75,Ja,7,4127.907018,11.69644733,10056.55598,4,Nein,1,,,,,11.4721,10.842666666666666,10.481133333333334,,10.675428571428572,10.703507936507936,10.33475824175824,11.8468,10.483333333333334,9.886666666666667,,16.467714285714287,13.832031746031745,11.245648351648352
288,CHE-112.848.954,"Politische Gemeinde Au SG, Elektrizitätswerk",2024,75,Ja,3,16075.22801,15.79709392,11370.65624,3,Nein,1,,,,,19.456525,15.911999999999999,15.457,15.348233333333333,17.880285714285712,17.96,17.501387362637363,10.069408333333334,9.628666666666666,9.054,6.442,11.709428571428571,10.48,9.142898351648352
376,CHE-108.960.246,"Politische Gemeinde Basadingen-Schlattingen , Elektrizität",2024,74.91961414790997,Ja,7,11559.45455,12.24959011,11569.76019,4,Nein,1,,,,,17.7,17.2,17.2,16.7,17.7,17.7,17.7,11.41798611111111,9.852666666666666,9.1906,7.544722222222223,15.12142857142857,13.01111111111111,10.953571428571427
289,CHE-114.765.517,"Politische Gemeinde Benken SG, Elektrizitätsversorgung",2024,75,Ja,5,17275.2132,10.07146535,9224.944597,3,Nein,1,,,,,17.44825,16.17025,15.91145,15.5436,15.922857142857143,16,15.556181318681318,12.049516666666666,11.120666666666667,10.245999999999999,7.114153333333333,15.499714285714285,13.223333333333334,10.701016483516485
290,CHE-100.587.008,"Politische Gemeinde Benken ZH, Elektrizitätsversorgung",2024,72.79912663755458,Ja,5,7274.444444,4.890140845,13124.83333,4,Nein,1,,,,,15.9,15.9,15.9,,15.899999999999999,15.899999999999999,15.899999999999999,8.35,8.03,7.974,,12.750000000000002,10.616666666666667,8.873076923076923
378,CHE-108.961.748,"Politische Gemeinde Berlingen, Elektizitätsversorgung",2024,74.99966176470589,Ja,5,26238.04231,3.780942693,23061.32234,1,,1,,,,,14.3,10.523933333333332,9.948596666666667,,14.3,14.3,14.3,12.2868,10.306,9.8428,,16.687714285714286,14.158698412698413,11.659494505494505
645,CHE-108.961.837,"Politische Gemeinde Bettwiesen, Elektra",2024,75,Ja,2,4866.356436,1.379935065,7476.63433,1,Nein,1,,,,,28.75,,,,28.75,28.75,28.75,10.7645,,,,14.26142857142857,12.147619047619047,10.045604395604395
765,CHE-108.957.617,"Politische Gemeinde Birwinken, Elektrizitätsversorgung",2024,74.89224137931035,Ja,7,8556.504587,7.016064103,4256.397986,5,Nein,1,,,,,10.7,10.100000000000001,10.100000000000001,,10.7,10.7,10.7,9.05,8.23,7.854,,13.45,11.316666666666666,9.573076923076924
124,CHE-112.546.186,"Politische Gemeinde Bottighofen, Elektrizitätsversorgung",2024,19.98421468034728,Ja,5,7388.75,4.698776224,14545.73446,5,Nein,1,,,,,9.25,9.25,9.25,9.25,9.25,9.25,9.25,12.55,15.18,14.404,10.118,19.15,15.950000000000001,13.334615384615384
769,CHE-113.835.569,"Politische Gemeinde Braunau, Elektrizitätsversorgung",2024,75.00037037037036,Ja,7,15719.63429,11.40160274,10521.05108,4,Nein,1,,,,,30.099999999999998,,,,30.1,30.1,30.1,15.950000000000001,,,,20.349999999999998,18.216666666666665,16.473076923076924
529,CHE-100.615.219,"Politische Gemeinde Bürglen TG, Elektrizitätsversorgung",2024,74.65437788018433,Ja,10,13166.89928,14.6133641,9146.205163,1,Nein,1,,,,,11.05,10.65,10.65,,11.05,11.05,11.05,10.5782,9.79,9.261999999999999,,15.363714285714286,12.821142857142856,10.499956043956045
380,CHE-108.965.309,"Politische Gemeinde Bussnang, Elektrizitätsversorgung",2024,74.82213438735178,Ja,7,4513.284421,9.84042624,10327.4865,5,Nein,1,,,,,9.2,8.299999999999999,8.299999999999999,8.299999999999999,9.2,9.2,9.2,8.17,9.31,8.838,6.882,11.690000000000001,9.983333333333334,8.588461538461537
569,CHE-112.843.201,"Politische Gemeinde Diepoldsau, Elektrizitätsversorgung",2024,35,Ja,2,11503.31024,13.6284643,11086.74548,3,Nein,1,,,,,19.069383333333334,17.125416666666666,16.698249999999998,16.462805555555555,16.594857142857144,16.72,16.00002747252747,13.462066666666667,10.935333333333334,10.465,6.441377777777778,16.766571428571428,14.516666666666666,11.406854395604396
587,CHE-113.528.647,"Politische Gemeinde Dietlikon, Gemeindewerke",2024,21.567001127395713,Ja,14,32233.82514,2.893115,12329.07898,3,Ja,0,,,,,21.939788888888888,20.874222222222222,20.47413333333333,0,21.5382,21.559611111111114,21.16653846153846,9.645488888888888,12.374933333333333,11.573879999999999,10.528799999999999,11.6088,10.516777777777776,9.292307692307693
126,CHE-100.417.033,"Politische Gemeinde Eggersriet, Elektra",2024,75,Ja,7,13509.57854,5.091919192,13509.03149,1,,1,,,,,5.800000000000001,5.800000000000001,5.800000000000001,,5.8,5.800000000000001,5.800000000000001,11.71,11.562,11.1036,,17.87,14.883333333333333,12.442307692307693
805,CHE-112.538.175,"Politische Gemeinde Eschenz, Elektrizitätswerk",2024,74.92529880478088,Ja,5,18215.96999,3.44227278,8263.928255,5,Nein,1,,,,,12.6,12.1,12.1,12.1,12.6,12.6,12.6,8.7966,7.732666666666667,7.198133333333334,6.134666666666667,11.162571428571427,9.595492063492063,7.855472527472528
432,CHE-112.544.112,"Politische Gemeinde Fällanden, Wasser, Abwasser, Strom",2024,14.987269255251432,Ja,5,15986.47447,4.665355529,10586.55567,2,Nein,1,,,,,16.554541666666665,15.94,15.91025,15.913027777777776,17.799285714285716,17.160912698412698,16.607967032967032,7.044541666666667,8.41,7.7545,6.5840555555555556,8.729285714285714,7.877579365079365,7.150274725274725
308,CHE-108.962.564,"Politische Gemeinde Felben-Wellhausen, Elektrizitätsversorgung",2024,75,Ja,7,5152.365657,11.07777685,10906.56366,4,Nein,0,,,,,16.5972,16.665333333333333,16.316266666666667,16.388444444444442,15.828,15.85511111111111,15.499076923076922,12.3472,10.859333333333332,10.174466666666667,7.871333333333333,15.978,13.871777777777778,11.772153846153845
648,CHE-112.511.058,"Politische Gemeinde Gachnang, Elektrizitätversorgung",2024,75,Ja,7,7616.24014,15.05755484,7004.496664,1,,0,,,,,14.7737,14.482666666666665,14.308133333333334,14.344222222222221,14.416571428571428,14.42915873015873,14.263857142857143,12.4131,12.618,11.755,8.129666666666667,16.731142857142856,14.402873015873016,12.24332967032967
649,CHE-108.963.210,"Politische Gemeinde Gaiserwald, Elektrizitätsversorgung",2024,75.00002295157218,Ja,4,24574.11565,4.669428694,11767.72156,1,,1,,,,,25.13296666666667,23.27333333333333,23.215,23.002111111111113,23.844857142857144,23.91,23.53521978021978,11.454583333333334,9.454,9.005,7.472844444444444,13.907142857142857,12.35,10.795741758241759
791,CHE-108.960.039,"Politische Gemeinde Gottlieben, Elektrizitätsversorgung",2024,38.840816326530614,Ja,5,29402,4.173015873,21196,5,Nein,1,,,,,16.7,16.7,16.7,,16.7,16.7,16.7,16.65,15.67,15.136,,23.249999999999996,20.05,17.434615384615384
650,CHE-113.850.072,"Politische Gemeinde Herdern Abwasser, Wasser- & Elektragen. Technische Werke",2024,51.67567567567568,Ja,5,9075.862069,2.122222222,8666.941176,5,Nein,1,,,,,19.6,19.6,19.6,19.6,19.6,19.6,19.6,9.6,10.21,9.738,6.728,16.2,13,10.384615384615385
385,CHE-108.964.439,"Politische Gemeinde Hohentannen, Stromversorgung",2024,10,Ja,5,8052.068966,5.097878788,8106.447368,3,Nein,1,,,,,9.399999999999999,9.399999999999999,9.399999999999999,,9.399999999999999,9.399999999999999,9.399999999999999,10.72,11.03,10.674,,16.44,13.666666666666668,11.4
651,CHE-112.553.045,"Politische Gemeinde Hüttlingen, Elektrizitätswerk",2024,75,Ja,7,18876.2963,8.749356223,7307.394958,3,Nein,1,,,,,17.425,,,,17.425,17.425,17.425,12.03,,,,16.43,14.296666666666667,12.553076923076922
386,CHE-108.964.178,"Politische Gemeinde Hüttwilen, Elektrizitätswerk",2024,75,Ja,7,6231.078203,22.79993211,5906.625764,4,Nein,1,,,,,11,10.8,10.8,10.8,11,11,11,9.11,9.763333333333334,9.110666666666667,7.552444444444445,13.07,11.15,9.580769230769231
442,CHE-115.985.984,"Politische Gemeinde Jenins, Energieversorgung",2024,72.65739130434783,Ja,14,13610.00542,9.386858006,10345.49225,1,Nein,1,,,,,10.15,10.15,10.15,,10.15,10.15,10.15,12.190000000000001,13.79,13.462,,16.709999999999997,15.363333333333333,12.922307692307694
365,CHE-113.524.632,"Politische Gemeinde Kradolf-Schönenberg, Elektrizität",2024,69.70053475935829,Ja,5,9883.397129,4.657758621,14478.66477,5,Nein,1,,,,,20.4,20.4,20.4,20.4,20.4,20.4,20.4,7.86,7.260000000000001,6.848,6.446,11.82,9.9,8.33076923076923
388,CHE-108.957.729,"Politische Gemeinde Lengwil, Elektrizitätswerk",2024,-81.58845671267252,Ja,5,10631.42857,2.932789116,10128.84783,4,Nein,1,,,,,29.35,29.35,29.35,29.35,29.35,29.35,29.35,8.42,9.89,9.282,7.944,14.14,11.366666666666665,9.1
393,CHE-113.525.790,"Politische Gemeinde Mammern, Elektrizität",2024,75.94424593967517,Ja,5,7761.433447,6.270834802,7231.413945,4,Nein,1,,,,,11.56844,9.705333333333334,9.543266666666666,,11.139885714285715,11.154990476190477,10.956628571428572,8.7437,9.759333333333334,9.228466666666666,,11.906571428571429,10.212492063492062,8.65231868131868
325,CHE-108.961.636,"Politische Gemeinde Marbach SG, Elektrizitätsversorgung",2024,36.61588785046729,Ja,3,0,0,7982.799589,4,Ja,1,,,,,17.5,17.8,17.8,,17.5,17.5,17.5,11.63,7.832666666666667,7.781,,16.91,14.35,12.257692307692308
652,CHE-112.546.559,"Politische Gemeinde Märstetten, Elektrizitätsversorgung",2024,74.07345903771132,Ja,7,6934.061927,11.81003969,11522.0338,4,Nein,1,,,,,13.399999999999999,12.8,12.8,12.8,13.399999999999999,13.399999999999999,13.399999999999999,11.2464,11.316666666666666,10.223333333333333,6.254111111111111,14.657428571428571,12.55895238095238,10.357604395604396
243,CHE-108.953.766,"Politische Gemeinde Mels, Elektrizitäts- & Wasserwerk",2024,75,Ja,14,11571.19135,6.134093696,12913.00556,1,Angabe unverständlich,1,,,,,11.1,10.8,10.8,,11.1,11.1,11.1,11.4,13.01,12.610000000000001,,13.6,12.533333333333333,11.661538461538463
326,CHE-112.539.163,"Politische Gemeinde Mörschwil, Elektrizitätsversorgung",2024,31.00047716777835,Ja,7,4543.046486,6.683306176,5820.401155,3,Nein,0,,,,,16.396416666666667,13.769333333333334,13.571000000000002,13.523588888888888,15.209999999999999,15.27,14.924807692307692,8.30585,8.172666666666666,7.891,5.891055555555556,11.334,9.556666666666667,7.867500000000001
399,CHE-108.961.990,"Politische Gemeinde Neunforn, Elektrizitätsversorgung",2024,75,Ja,7,7448.61997,6.035145729,6311.728106,100,Nein,1,,,,,11.6,11.2,11.2,10.9,11.6,11.6,11.6,11.01288888888889,9.546,9.1188,7.4396,16.122,13.57111111111111,11.311538461538461
449,CHE-108.961.599,"Politische Gemeinde Niederhelfenschwil, Elektra / Stromversorgung",2024,74.99995529061103,Ja,3,10191.10471,5.956085682,9783.756819,1,,1,,,,,20.4,19.4,19.4,,20.4,20.4,20.4,9.35,9.33,8.916,,12.65,11.05,9.742307692307692
332,CHE-112.843.477,"Politische Gemeinde Oberriet SG, Elektrizitätsversorgung",2024,75,Ja,2,12820.8457,17.16104567,11175.0481,1,,1,,,,,18.7479,16.925125,16.626275,16.24463888888889,16.91742857142857,17.01,16.477417582417583,12.751483333333333,11.254,10.6755,7.143266666666667,17.387428571428572,14.86,12.380302197802198
403,CHE-115.084.242,Politische Gemeinde Pfyn,2024,73.93217231897341,Ja,7,11991.21048,10.12791458,8960.133972,1,Nein,1,,,,,11.1,10.7,10.7,10.7,11.1,11.1,11.1,8.39,9.05,8.45,7.87,13.229999999999999,10.883333333333333,8.965384615384616
335,CHE-105.597.853,"Politische Gemeinde Rebstein, Elektrizitätsversorgung",2024,69.29392971246007,Ja,3,6428.945704,0,11157.72611,4,Ja,1,,,,,17.5,17.312,16.857,16.224444444444444,17.5,17.5,17.5,11.469999999999999,9.67,9.155,8.113166666666666,14.99,13.283333333333331,11.888461538461538
304,CHE-108.961.659,Politische Gemeinde Rickenbach TG Elektrizitätsversorgung,2024,74.65156794425087,Ja,6,15935.27789,7.034268382,15967.25487,1,,1,,,,,19.8,19.2,19.2,19.2,19.8,19.8,19.8,10.142499999999998,9.687333333333333,8.847866666666667,6.754666666666667,12.975714285714284,11.29325396825397,9.580494505494505
339,CHE-114.802.532,"Politische Gemeinde Rorschacherberg, Elektrizitätsversorgung",2024,75.00006583588056,Ja,10,18949.63515,10.1280882,12260.62372,1,,1,,,,,11.499999999999998,10.9,10.9,10.9,11.499999999999998,11.499999999999998,11.499999999999998,10.95,11.61,11.188,7.336,14.25,12.65,11.342307692307692
181,CHE-114.802.495,"Politische Gemeinde Rüthi, Elektrizitätsversorgung",2024,75,Ja,2,14421.76863,19.11415607,8408.364601,3,Nein,1,,,,,20.920083333333334,17.667458333333332,17.326375,16.965116666666667,19.055714285714284,19.15,18.607554945054947,12.414125,11.477333333333332,11.066,6.57695,16.49142857142857,14.183333333333334,11.743475274725274
343,CHE-108.961.079,"Politische Gemeinde Schlatt, Elektrizitätversorgung",2024,28.35444330949949,Ja,5,5779.393939,1.546531792,10584.53461,5,Nein,1,,,,,21.45,21.45,21.45,21.45,21.450000000000003,21.450000000000003,21.450000000000003,8.08,8.93,8.214,6.736,13.360000000000001,10.799999999999999,8.707692307692309
733,CHE-115.084.271,Politische Gemeinde Steckborn,2024,82.83849132176235,Ja,7,15943.67559,4.73019403,8762.762951,4,Nein,1,,,,,13.268999999999998,12.593333333333334,12.468666666666667,12.394444444444446,12.994285714285715,13.003968253968255,12.876813186813187,9.146,7.551333333333334,7.1420666666666675,5.516,11.347142857142858,9.785873015873015,7.96956043956044
350,CHE-114.802.472,"Politische Gemeinde Steinach, Elektrizitätsversorgung",2024,13.571394910461828,Ja,7,12905.39788,10.77723156,12375.19184,3,Ja,0,,,,,19.359866666666665,18.394,18.184,16.9238,18.275142857142857,18.33,17.711758241758243,9.879408333333334,11.118,10.541500000000001,6.9276888888888895,13.279428571428573,11.196666666666665,9.16212912087912
470,CHE-114.799.491,"Politische Gemeinde Tägerwilen, Elektrizitätswerk",2024,49.23165883628479,Ja,5,17971.28342,6.79683125,10966.83805,5,Nein,1,,,,,16.7,16.7,16.7,16.7,16.7,16.7,16.7,10.185649999999999,10.744,10.1632,7.552666666666667,14.077428571428571,11.962007936507936,9.983181318681318
767,CHE-313.302.682,"Politische Gemeinde Tobel-Tägerschen, Elektrizitätsversorgung",2024,74.99987684729064,Ja,14,22656.18824,5.258704545,14244.58563,4,Nein,1,,,,,12.289159999999999,11.66,11.66,11.66,12.0584,12.066533333333334,11.959723076923078,13.347999999999999,12.600666666666667,11.975533333333335,7.483777777777778,17.19857142857143,15.084603174603174,13.086703296703297
416,CHE-100.612.557,"Politische Gemeinde Tschiertschen, Elektrizitätswerk",2024,75,Ja,14,9544.946602,5.371742321,12022.88655,1,Nein,0,,,,,11,11,,,11,11,11,12.783333333333333,11.716666666666667,,,18.05,15.561111111111112,13.526923076923076
191,CHE-108.962.854,"Politische Gemeinde Tübach, Elektrizitätsversorgung",2024,32.695834319526625,Ja,7,10692.95435,5.436076649,8482.072285,3,Ja,0,,,,,17.26,16.599999999999998,16.599999999999998,,17.26,17.26,17.043446153846155,7.42,8.15,8.29,,10.94,9.233333333333333,7.838461538461538
528,CHE-108.962.104,"Politische Gemeinde Uesslingen-Buch, Elektrizitätswerk",2024,75,Ja,30,10466.72908,14.49326644,5494.84286,5,Nein,1,,,,,19,18.2,18.2,,19,19,19,10.71,9.81,9.338,,14.67,12.75,11.180769230769231
479,CHE-113.560.645,"Politische Gemeinde Vaz/Obervaz, Elektrizitätswerk / -Versorgung",2024,48.66220735785953,Ja,10,22779.72777,8.260038917,9592.666018,3,Ja,1,,,,,14.889666666666665,14.913333333333334,14.756,14.913333333333334,14.808,14.791111111111112,14.556923076923075,9.094166666666666,8.897333333333334,11.524000000000001,11.014666666666667,16.33,14.538888888888888,11.973076923076924
480,CHE-115.253.817,"Politische Gemeinde Vilters-Wangs, Elektrizitätswerk Vilters-Wangs",2024,74.9566402116402,Ja,5,20001.28541,11.66032168,5919.996419,1,Nein,1,,,,,12.52,12.39,12.39,,12.52,12.52,12.52,11.45,12.5,10.698,,14.97,13.263333333333334,11.588461538461539
656,CHE-115.977.022,"Politische Gemeinde Wäldi, Werkbetrieb",2024,-51.635726795096325,Ja,5,17636.2037,14.84894027,13742.45509,5,Nein,1,,,,,19.9,19.9,19.9,19.9,19.9,19.9,19.9,10.45,12.97,12.486,9.911999999999999,17.05,13.85,11.234615384615383
756,CHE-115.250.552,"Politische Gemeinde Waldkirch, Abteilung Elektra",2024,75,Ja,3,16816.11926,12.01885166,11228.47493,4,Nein,1,,,,,20,19.299999999999997,19.299999999999997,,20,20,20,12.59,11.268,10.8404,,16.33,14.516666666666666,13.034615384615385
294,CHE-112.853.145,"Politische Gemeinde Widnau, Elektra / Stromversorgung",2024,74.77533960292581,Ja,3,20562.5814,2.913070579,9382.561832,4,Nein,1,,,,,19.719191666666667,19.049333333333333,19.026,18.92042222222222,19.49885714285714,19.51,19.445892857142855,8.034366666666667,6.3740000000000006,6.199,5.350633333333334,10.606571428571428,9.33,8.26412087912088
481,CHE-108.961.926,"Politische Gemeinde Wigoltingen, Elektrizitätswerk",2024,21.850467289719628,Ja,5,8866.138614,2.827591707,9188.478261,5,Nein,1,,,,,19.9,19.9,19.9,19.9,19.9,19.9,19.9,8.68,8.76,8.288,7.096,13.959999999999999,11.4,9.307692307692308
657,CHE-114.801.248,"Politische Gemeinde Wilen b. Wil, Elektrizitätsversorgung",2024,75,Ja,1,35995.39078,10.31346154,13432.2588,1,,1,,,,,12.9,12.4,12.4,,12.9,12.9,12.9,12.95,13.83,13.374,,17.349999999999998,15.216666666666667,13.473076923076922
360,CHE-100.640.855,"Politische Gemeinde Wittenbach, Elektrizitätsversorgung",2024,0,Ja,2,26845.11514,5.281744638,18346.01849,3,Nein,1,,,,,19.9986,17.390666666666668,17.064,14.864433333333334,18.778285714285712,18.84,18.484945054945054,19.4017,15.120666666666665,14.328999999999999,7.415477777777778,22.598,20.43,18.185
658,CHE-113.503.251,"Politische Gemeinde Zihlschlacht-Sitterdirf, Elektrizität",2024,74,Ja,5,12623.125,7.218181818,9383.75,5,Nein,1,,,,,23.2,23.2,23.2,,23.2,23.2,23.2,17.6,17.91,17.348000000000003,,26.4,22.133333333333333,18.646153846153847
485,CHE-114.914.094,"Politische Gemeinde Zuzwil, Elektrizitätswerk",2024,75,Ja,10,15645.51995,6.429147982,13067.58296,1,,1,,,,,17.7,17.3,17.3,,17.7,17.7,17.7,10.16655,8.694,8.241,,13.364857142857142,11.770000000000001,10.432719780219779
314,CHE-112.568.845,"Politische Gemeinde, Häggenschwil, Elektrizitätsversorgung",2024,11.823322932917316,Ja,10,6285.194544,9.176912521,15550.81147,2,Ja,0,,,,,16.400000000000002,15.1,,,16.400000000000002,16.400000000000002,16.400000000000002,10.27,9.15,,,15.989999999999998,13.216666666666667,10.95
70,CHE-109.319.939,Primeo Netz AG,2024,75,Ja,2,15394.00925,10.57856201,16958.70398,2,Ja,1,58.0336153772,48.8012156246,0.6395652861,0.4749096271,16.350958333333335,14.274666666666667,13.8851,14.012550000000001,15.553685714285715,15.559023809523808,14.995475274725274,13.684875,11.800666666666668,10.70555,6.883683333333334,16.110314285714285,14.41097619047619,10.581145604395603
659,CHE-108.956.204,Provedimaint electric Val Müstair (PEM),2024,41.40728476821192,Ja,10,8308.751604,18.525,27622.77929,3,Nein,1,,,,,10.702583333333333,10.740833333333333,10.522749999999998,,10.100000000000001,10.100000000000001,10.228653846153847,15.054305555555555,13.72988888888889,13.298033333333333,,21.65,18.45,15.049038461538462
660,CHE-113.521.958,Rabiosa Energie,2024,75,Ja,2,22218.21479,4.744627441,8469.389954,3,Nein,1,,,,,18.82346666666667,18.669999999999998,18.434,18.669999999999998,18.6928,18.665777777777777,18.291076923076922,14.2852,14.211333333333332,13.5596,12.322666666666667,19.589199999999998,16.881999999999998,14.140461538461537
744,CHE-302.980.932,Regio Energie Amriswil (REA),2024,74.73183501468523,Ja,14,30955.77169,15.10217628,15211.59963,6,Nein,1,,,,,20.43,16.53,16.53,16.53,20.43,20.43,20.43,13.33,12.99,12.322000000000001,8.598,18.61,16.05,13.957692307692307
664,CHE-108.954.760,Regio Energie Solothurn,2024,64.61440066471334,Ja,5,32287.78224,11.11342949,8642.982916,4,Nein,1,2.0143221503,0.0343339219,0.0960957426,0.0009809692,20.3,20.104444444444443,19.857066666666668,19.96506666666667,20.15485714285714,20.154095238095238,19.91476923076923,12.309999999999999,11.996666666666668,11.4628,8.770216666666666,15.648285714285715,13.725809523809525,11.378769230769231
667,CHE-106.843.428,Regionalwerke AG Baden,2024,59.77107841776544,Ja,5,16982.66897,18.85268037,21541.58182,5,Nein,1,3.2222487182,0.0053654465,0.3177536664,0.0000596161,17.7,17.7,17.7,17.7,17.7,17.7,17.7,11.39,11.73,10.474,5.806000000000001,16.23,13.883333333333333,11.965384615384615
